Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [28/Mar/2022 16:37:16] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM2fQ.sLIPReuZDput6ZM-fqQhwP3riWIJ81tvx1coVMVlepU HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM2fQ.sLIPReuZDput6ZM-fqQhwP3riWIJ81tvx1coVMVlepU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM2fQ.sLIPReuZDput6ZM-fqQhwP3riWIJ81tvx1coVMVlepU&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM2fQ.sLIPReuZDput6ZM-fqQhwP3riWIJ81tvx1coVMVlepU&dm_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM2fQ.sLIPReuZDput6ZM-fqQhwP3riWIJ81tvx1coVMVlepU HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzNn0.KoTqLTAP6Ku-kFU-OFoS3gxpPIjrNnYeXvu42V_D4mg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM2fQ.rQJAhYqDPgtIU_iq3m58j6tBSMXPRHg5O49JeOIUvH0&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM2fQ.rQJAhYqDPgtIU_iq3m58j6tBSMXPRHg5O49JeOIUvH0&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "POST /dm/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:16] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzNn0.KoTqLTAP6Ku-kFU-OFoS3gxpPIjrNnYeXvu42V_D4mg HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzN30.p4F97f7hDIFxoOOurq7Zc5FHOgmH97CiJ7y7b4W7fhU&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzN30.p4F97f7hDIFxoOOurq7Zc5FHOgmH97CiJ7y7b4W7fhU&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&dm_id=1&start=50 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzN30.p4F97f7hDIFxoOOurq7Zc5FHOgmH97CiJ7y7b4W7fhU&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "PUT /message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzN30.p4F97f7hDIFxoOOurq7Zc5FHOgmH97CiJ7y7b4W7fhU&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "DELETE /message/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzN30.p4F97f7hDIFxoOOurq7Zc5FHOgmH97CiJ7y7b4W7fhU&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.Mc8vizzDDnc0IGhNT9aXv-VY_8uLQAKQxEim6ZdHHg8&dm_id=1&start=21389429 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoibG9yZHplcmciLCJleHAiOjE2NDg1MzIyMzd9.dlq3osg9qyBNQ0bVHGmloHamFFQybKh76YevxeHYc_c&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.zNQFEzpt28Sn11jRehavPNuEX8gCLzHJxvmEAAg3Hnc&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Mywic2Vzc2lvbl9pZCI6MywiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzN30.a9R_jkzq0n91oV-N2e4fZmxJD6YUKs8plYYp9jBBMaw&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM3fQ.zNQFEzpt28Sn11jRehavPNuEX8gCLzHJxvmEAAg3Hnc&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoibG9yZHplcmciLCJleHAiOjE2NDg1MzIyMzd9.dlq3osg9qyBNQ0bVHGmloHamFFQybKh76YevxeHYc_c&dm_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:37:17] "DELETE /clear/v1 HTTP/1.1" 200 -
